Date,Price,Open,High,Low,Change %
"Aug 23, 2011",12.8598,12.8368,12.9208,12.8308,0.18%
"Aug 24, 2011",12.7638,12.8524,12.8923,12.7541,-0.75%
"Aug 25, 2011",12.6956,12.7529,12.7843,12.6743,-0.53%
"Aug 26, 2011",12.7638,12.6869,12.7704,12.6363,0.54%
"Aug 29, 2011",12.7884,12.7262,12.8286,12.7262,0.19%
"Aug 30, 2011",12.7049,12.7889,12.7996,12.6673,-0.65%
"Aug 31, 2011",12.6547,12.7037,12.7323,12.6346,-0.40%
"Sep 01, 2011",12.5946,12.6439,12.6614,12.5562,-0.47%
"Sep 02, 2011",12.6304,12.5919,12.6583,12.5859,0.28%
"Sep 05, 2011",12.5536,12.5817,12.6141,12.5112,-0.61%
"Sep 06, 2011",12.4273,12.552,12.6101,12.4113,-1.01%
"Sep 07, 2011",12.4634,12.426,12.5014,12.4063,0.29%
"Sep 08, 2011",12.4389,12.4603,12.5343,12.4029,-0.20%
"Sep 09, 2011",12.3817,12.4361,12.4672,12.346,-0.46%
"Sep 12, 2011",12.3748,12.3392,12.3946,12.3056,-0.06%
"Sep 13, 2011",12.3194,12.3718,12.3805,12.2967,-0.45%
"Sep 14, 2011",12.2936,12.3102,12.341,12.2601,-0.21%
"Sep 15, 2011",12.3114,12.2901,12.3632,12.265,0.14%
"Sep 16, 2011",12.3019,12.3043,12.3442,12.2592,-0.08%
"Sep 19, 2011",12.2342,12.2545,12.2806,12.1855,-0.55%
"Sep 20, 2011",12.2634,12.2289,12.2678,12.1999,0.24%
"Sep 21, 2011",12.0813,12.2611,12.2637,12.0662,-1.48%
"Sep 22, 2011",11.9649,12.0855,12.0945,11.955,-0.96%
"Sep 23, 2011",12.0687,11.9688,12.0896,11.9633,0.87%
"Sep 26, 2011",12.1327,12.0695,12.1433,12.0339,0.53%
"Sep 27, 2011",12.1889,12.1329,12.2442,12.0986,0.46%
"Sep 28, 2011",12.1377,12.1887,12.221,12.1282,-0.42%
"Sep 29, 2011",12.1732,12.134,12.2463,12.1144,0.29%
"Sep 30, 2011",12.1319,12.1652,12.1971,12.1004,-0.34%
"Oct 03, 2011",12.0119,12.1239,12.142,12.0077,-0.99%
"Oct 04, 2011",12.0559,12.0163,12.0645,11.9406,0.37%
"Oct 05, 2011",12.0433,12.049,12.0602,11.9801,-0.10%
"Oct 06, 2011",12.0117,12.0417,12.0678,11.8856,-0.26%
"Oct 07, 2011",12.1091,12.0103,12.1765,11.9997,0.81%
"Oct 10, 2011",12.1859,12.1057,12.2094,12.0812,0.63%
"Oct 11, 2011",12.1291,12.1849,12.19,12.1147,-0.47%
"Oct 12, 2011",12.2501,12.1303,12.2896,12.0934,1.00%
"Oct 13, 2011",12.2562,12.2506,12.2741,12.1858,0.05%
"Oct 14, 2011",12.3044,12.254,12.3291,12.2258,0.39%
"Oct 17, 2011",12.2443,12.3024,12.3243,12.2295,-0.49%
"Oct 18, 2011",12.2149,12.2408,12.3058,12.1553,-0.24%
"Oct 19, 2011",12.2647,12.2131,12.3252,12.2061,0.41%
"Oct 20, 2011",12.2858,12.2624,12.2957,12.197,0.17%
"Oct 21, 2011",12.4142,12.2848,12.4321,12.2541,1.05%
"Oct 24, 2011",12.4379,12.4068,12.4503,12.3661,0.19%
"Oct 25, 2011",12.4381,12.4367,12.4732,12.4034,0.00%
"Oct 26, 2011",12.4147,12.4403,12.4726,12.3519,-0.19%
"Oct 27, 2011",12.5061,12.4031,12.5391,12.3985,0.74%
"Oct 28, 2011",12.5155,12.5035,12.5409,12.4838,0.08%
"Oct 31, 2011",12.4984,12.5193,12.5562,12.4005,-0.14%
"Nov 01, 2011",12.3938,12.4904,12.5023,12.3492,-0.84%
"Nov 02, 2011",12.391,12.3926,12.4686,12.3674,-0.02%
"Nov 03, 2011",12.4741,12.3959,12.4826,12.3361,0.67%
"Nov 04, 2011",12.4524,12.4533,12.4782,12.3855,-0.17%
"Nov 07, 2011",12.471,12.4832,12.4939,12.4152,0.15%
"Nov 08, 2011",12.4992,12.4723,12.5306,12.4573,0.23%
"Nov 09, 2011",12.3765,12.5039,12.5247,12.3604,-0.98%
"Nov 10, 2011",12.3974,12.3739,12.4413,12.3485,0.17%
"Nov 11, 2011",12.5024,12.3909,12.5203,12.3671,0.85%
"Nov 14, 2011",12.3745,12.5079,12.5165,12.3559,-1.02%
"Nov 15, 2011",12.3106,12.3729,12.3981,12.2926,-0.52%
"Nov 16, 2011",12.2426,12.3127,12.3187,12.2372,-0.55%
"Nov 17, 2011",12.2674,12.2408,12.3105,12.2136,0.20%
"Nov 18, 2011",12.3041,12.2672,12.3746,12.2555,0.30%
"Nov 21, 2011",12.1858,12.2965,12.3042,12.1585,-0.96%
"Nov 22, 2011",12.1867,12.1842,12.2257,12.1392,0.01%
"Nov 23, 2011",12.0936,12.1814,12.1988,12.0726,-0.76%
"Nov 24, 2011",12.079,12.1005,12.1349,12.0681,-0.12%
"Nov 25, 2011",12.0442,12.0769,12.0997,12.0225,-0.29%
"Nov 28, 2011",12.0818,12.0673,12.1552,12.0463,0.31%
"Nov 29, 2011",12.1564,12.0835,12.2016,12.0557,0.62%
"Nov 30, 2011",12.1907,12.1508,12.2796,12.0856,0.28%
"Dec 01, 2011",12.1893,12.1909,12.2445,12.1579,-0.01%
"Dec 02, 2011",12.1215,12.1849,12.2152,12.0979,-0.56%
"Dec 05, 2011",12.1609,12.139,12.2111,12.1049,0.33%
"Dec 06, 2011",12.1215,12.1503,12.1779,12.0951,-0.32%
"Dec 07, 2011",12.2104,12.1217,12.2241,12.1186,0.73%
"Dec 08, 2011",12.1578,12.2072,12.2615,12.1346,-0.43%
"Dec 09, 2011",12.1875,12.1523,12.2414,12.1258,0.24%
"Dec 12, 2011",12.1305,12.179,12.1848,12.0855,-0.47%
"Dec 13, 2011",12.0461,12.1262,12.161,12.0176,-0.70%
"Dec 14, 2011",12.0326,12.0388,12.0867,11.991,-0.11%
"Dec 15, 2011",12.0675,12.0349,12.0879,12.0124,0.29%
"Dec 16, 2011",12.0874,12.0676,12.109,12.0498,0.16%
"Dec 19, 2011",12.0653,12.1008,12.1026,12.0376,-0.18%
"Dec 20, 2011",12.1899,12.068,12.2188,12.0602,1.03%
"Dec 21, 2011",12.193,12.1858,12.2746,12.1745,0.03%
"Dec 22, 2011",12.2003,12.1906,12.2353,12.1762,0.06%
"Dec 23, 2011",12.13,12.1988,12.2188,12.1206,-0.58%
"Dec 26, 2011",12.1563,12.1284,12.1719,12.1229,0.22%
"Dec 27, 2011",12.1862,12.1551,12.196,12.129,0.25%
"Dec 28, 2011",12.0112,12.182,12.2018,12.0004,-1.44%
"Dec 29, 2011",11.9815,12.013,12.0326,11.9381,-0.25%
"Dec 30, 2011",12.0674,11.9768,12.0956,11.9637,0.72%
"Jan 02, 2012",12.0467,12.0427,12.0741,12.0117,-0.17%
"Jan 03, 2012",12.1531,12.0463,12.1724,12.0423,0.88%
"Jan 04, 2012",12.1337,12.153,12.1737,12.1024,-0.16%
"Jan 05, 2012",12.0274,12.1293,12.1398,12.0092,-0.88%
"Jan 06, 2012",11.9827,12.0281,12.0587,11.9378,-0.37%
"Jan 09, 2012",12.0011,11.9715,12.0146,11.9555,0.15%
"Jan 10, 2012",12.0241,12.0022,12.0413,11.9946,0.19%
"Jan 11, 2012",11.9029,12.0222,12.0328,11.8882,-1.01%
"Jan 12, 2012",11.9151,11.9017,11.9386,11.867,0.10%
"Jan 13, 2012",11.9015,11.911,11.9693,11.8328,-0.11%
"Jan 16, 2012",11.9001,11.8666,11.9276,11.8636,-0.01%
"Jan 17, 2012",11.9038,11.9014,11.9639,11.8909,0.03%
"Jan 18, 2012",11.9784,11.903,11.985,11.8971,0.63%
"Jan 19, 2012",12.0157,11.9763,12.0217,11.966,0.31%
"Jan 20, 2012",12.0848,12.0178,12.0853,11.9907,0.58%
"Jan 23, 2012",12.0843,12.0663,12.1092,12.0396,0.00%
"Jan 24, 2012",12.1185,12.0828,12.124,12.0524,0.28%
"Jan 25, 2012",12.154,12.1211,12.1668,12.0536,0.29%
"Jan 26, 2012",12.1657,12.147,12.2046,12.1413,0.10%
"Jan 27, 2012",12.2033,12.1673,12.207,12.1279,0.31%
"Jan 30, 2012",12.1803,12.1892,12.1999,12.1422,-0.19%
"Jan 31, 2012",12.2174,12.1785,12.2517,12.173,0.30%
"Feb 01, 2012",12.279,12.2181,12.316,12.1803,0.50%
"Feb 02, 2012",12.2576,12.2787,12.2994,12.2468,-0.17%
"Feb 03, 2012",12.2648,12.2583,12.3018,12.2141,0.06%
"Feb 06, 2012",12.2689,12.263,12.2808,12.1961,0.03%
"Feb 07, 2012",12.329,12.2685,12.3345,12.24,0.49%
"Feb 08, 2012",12.2622,12.3256,12.3507,12.2456,-0.54%
"Feb 09, 2012",12.2669,12.2632,12.3204,12.2437,0.04%
"Feb 10, 2012",12.2087,12.262,12.2943,12.196,-0.47%
"Feb 13, 2012",12.2266,12.2343,12.2739,12.2199,0.15%
"Feb 14, 2012",12.1609,12.2251,12.2296,12.1277,-0.54%
"Feb 15, 2012",12.17,12.1652,12.2015,12.1471,0.07%
"Feb 16, 2012",12.253,12.1666,12.2646,12.1391,0.68%
"Feb 17, 2012",12.2769,12.2479,12.301,12.2411,0.20%
"Feb 20, 2012",12.2896,12.2859,12.3156,12.2764,0.10%
"Feb 21, 2012",12.2387,12.2909,12.3043,12.2304,-0.41%
"Feb 22, 2012",12.1488,12.2346,12.2642,12.1346,-0.73%
"Feb 23, 2012",12.2124,12.1452,12.2127,12.1347,0.52%
"Feb 24, 2012",12.3167,12.2109,12.3301,12.1893,0.85%
"Feb 27, 2012",12.269,12.316,12.3303,12.2593,-0.39%
"Feb 28, 2012",12.3337,12.2698,12.3387,12.2504,0.53%
"Feb 29, 2012",12.3476,12.3329,12.4036,12.3275,0.11%
"Mar 01, 2012",12.373,12.3435,12.3907,12.3275,0.21%
"Mar 02, 2012",12.2854,12.3708,12.3842,12.2757,-0.71%
"Mar 05, 2012",12.312,12.2864,12.3259,12.2517,0.22%
"Mar 06, 2012",12.2004,12.3138,12.3303,12.1826,-0.91%
"Mar 07, 2012",12.2237,12.2045,12.2363,12.1848,0.19%
"Mar 08, 2012",12.2767,12.2196,12.2857,12.205,0.43%
"Mar 09, 2012",12.1601,12.2766,12.2811,12.1451,-0.95%
"Mar 12, 2012",12.1298,12.1579,12.1776,12.1037,-0.25%
"Mar 13, 2012",12.1897,12.127,12.2213,12.1213,0.49%
"Mar 14, 2012",12.165,12.1858,12.2204,12.1439,-0.20%
"Mar 15, 2012",12.1935,12.1602,12.2153,12.132,0.23%
"Mar 16, 2012",12.3017,12.1953,12.3131,12.1781,0.89%
"Mar 19, 2012",12.334,12.296,12.354,12.2784,0.26%
"Mar 20, 2012",12.3115,12.3318,12.3424,12.2903,-0.18%
"Mar 21, 2012",12.3221,12.3095,12.3636,12.2814,0.09%
"Mar 22, 2012",12.2809,12.3134,12.3407,12.243,-0.33%
"Mar 23, 2012",12.3263,12.2818,12.3554,12.2736,0.37%
"Mar 26, 2012",12.4061,12.3303,12.411,12.2725,0.65%
"Mar 27, 2012",12.3882,12.4021,12.4263,12.3761,-0.14%
"Mar 28, 2012",12.3342,12.3811,12.3971,12.2966,-0.44%
"Mar 29, 2012",12.3881,12.3354,12.3912,12.3111,0.44%
"Mar 30, 2012",12.4354,12.3851,12.4535,12.3786,0.38%
"Apr 02, 2012",12.4439,12.4343,12.4743,12.4036,0.07%
"Apr 03, 2012",12.3575,12.4403,12.4633,12.3372,-0.69%
"Apr 04, 2012",12.3355,12.3527,12.3582,12.2928,-0.18%
"Apr 05, 2012",12.2861,12.3367,12.3548,12.2699,-0.40%
"Apr 06, 2012",12.335,12.2856,12.3402,12.2831,0.40%
"Apr 09, 2012",12.3464,12.3353,12.3604,12.2972,0.09%
"Apr 10, 2012",12.3166,12.3423,12.3725,12.2737,-0.24%
"Apr 11, 2012",12.3516,12.3168,12.3771,12.3052,0.28%
"Apr 12, 2012",12.3909,12.3488,12.4121,12.3468,0.32%
"Apr 13, 2012",12.2971,12.3865,12.3988,12.2891,-0.76%
"Apr 16, 2012",12.3348,12.2989,12.3454,12.271,0.31%
"Apr 17, 2012",12.3543,12.3302,12.3964,12.3096,0.16%
"Apr 18, 2012",12.4347,12.354,12.4503,12.3316,0.65%
"Apr 19, 2012",12.4611,12.4315,12.4764,12.4212,0.21%
"Apr 20, 2012",12.5151,12.4586,12.5331,12.4462,0.43%
"Apr 23, 2012",12.5149,12.5169,12.5241,12.473,0.00%
"Apr 24, 2012",12.525,12.5122,12.546,12.5002,0.08%
"Apr 25, 2012",12.548,12.5237,12.5591,12.4746,0.18%
"Apr 26, 2012",12.5522,12.5426,12.575,12.535,0.03%
"Apr 27, 2012",12.6227,12.5526,12.6335,12.5303,0.56%
"Apr 30, 2012",12.594,12.6245,12.649,12.5821,-0.23%
"May 01, 2012",12.582,12.5943,12.6054,12.5546,-0.10%
"May 02, 2012",12.5673,12.5804,12.5981,12.5349,-0.12%
"May 03, 2012",12.5562,12.5678,12.5819,12.5379,-0.09%
"May 04, 2012",12.5378,12.5526,12.5765,12.5248,-0.15%
"May 07, 2012",12.5707,12.5363,12.5739,12.5045,0.26%
"May 08, 2012",12.5416,12.5702,12.5752,12.5118,-0.23%
"May 09, 2012",12.5245,12.5373,12.5432,12.4723,-0.14%
"May 10, 2012",12.5313,12.5194,12.5639,12.4884,0.05%
"May 11, 2012",12.4806,12.5198,12.5333,12.4693,-0.40%
"May 14, 2012",12.4976,12.4686,12.5211,12.4612,0.14%
"May 15, 2012",12.4258,12.4997,12.5136,12.4182,-0.57%
"May 16, 2012",12.362,12.4255,12.4296,12.3423,-0.51%
"May 17, 2012",12.2712,12.3581,12.3776,12.2624,-0.73%
"May 18, 2012",12.2856,12.2599,12.3028,12.2191,0.12%
"May 21, 2012",12.2889,12.2796,12.3013,12.2494,0.03%
"May 22, 2012",12.2352,12.2853,12.3065,12.2199,-0.44%
"May 23, 2012",12.1831,12.2434,12.2479,12.1684,-0.43%
"May 24, 2012",12.1674,12.1823,12.2111,12.1396,-0.13%
"May 25, 2012",12.1585,12.1662,12.1894,12.1306,-0.07%
"May 28, 2012",12.1732,12.1668,12.201,12.1637,0.12%
"May 29, 2012",12.1442,12.1721,12.2004,12.116,-0.24%
"May 30, 2012",12.0247,12.1368,12.1413,12.016,-0.98%
"May 31, 2012",11.9577,12.0202,12.0552,11.9218,-0.56%
"Jun 01, 2012",11.9224,11.9574,11.9821,11.847,-0.30%
"Jun 04, 2012",11.9334,11.927,11.9642,11.9055,0.09%
"Jun 05, 2012",11.9346,11.9329,11.9562,11.8854,0.01%
"Jun 06, 2012",12.0189,11.9276,12.0372,11.925,0.71%
"Jun 07, 2012",12.0459,12.0157,12.1038,11.9694,0.22%
"Jun 08, 2012",12.0055,12.0482,12.0548,11.947,-0.34%
"Jun 11, 2012",12.0124,12.0516,12.09,12.0086,0.06%
"Jun 12, 2012",12.0838,12.0077,12.0979,11.9838,0.59%
"Jun 13, 2012",12.0327,12.0772,12.1006,12.0275,-0.42%
"Jun 14, 2012",12.0694,12.0323,12.0767,12.0016,0.31%
"Jun 15, 2012",12.1964,12.0652,12.2053,12.0055,1.05%
"Jun 18, 2012",12.1578,12.201,12.2142,12.1312,-0.32%
"Jun 19, 2012",12.2003,12.1562,12.2278,12.1138,0.35%
"Jun 20, 2012",12.1894,12.2037,12.2434,12.1436,-0.09%
"Jun 21, 2012",12.0994,12.1877,12.2101,12.0873,-0.74%
"Jun 22, 2012",12.0981,12.102,12.1334,12.0713,-0.01%
"Jun 25, 2012",12.084,12.0951,12.1039,12.0545,-0.12%
"Jun 26, 2012",12.1335,12.0819,12.145,12.0749,0.41%
"Jun 27, 2012",12.0804,12.1289,12.1366,12.059,-0.44%
"Jun 28, 2012",12.038,12.0752,12.1225,12.0123,-0.35%
"Jun 29, 2012",12.1855,12.0359,12.1919,12.031,1.23%
"Jul 02, 2012",12.1779,12.176,12.1975,12.1279,-0.06%
"Jul 03, 2012",12.1661,12.1726,12.1885,12.1373,-0.10%
"Jul 04, 2012",12.0938,12.1629,12.1672,12.0766,-0.59%
"Jul 05, 2012",12.0382,12.0914,12.1169,12.0175,-0.46%
"Jul 06, 2012",12.0108,12.0368,12.0578,11.9854,-0.23%
"Jul 09, 2012",12.0417,12.0012,12.0491,11.9934,0.26%
"Jul 10, 2012",12.0312,12.0376,12.0581,11.9996,-0.09%
"Jul 11, 2012",12.0223,12.0302,12.0815,12.006,-0.07%
"Jul 12, 2012",11.9641,12.021,12.033,11.9369,-0.48%
"Jul 13, 2012",12.0827,11.9678,12.0891,11.9522,0.99%
"Jul 16, 2012",12.1252,12.0831,12.1457,12.0337,0.35%
"Jul 17, 2012",12.1389,12.1245,12.1602,12.0617,0.11%
"Jul 18, 2012",12.1403,12.1347,12.1529,12.084,0.01%
"Jul 19, 2012",12.1934,12.14,12.2061,12.1249,0.44%
"Jul 20, 2012",12.1157,12.1907,12.1951,12.1062,-0.64%
"Jul 23, 2012",12.0332,12.1074,12.1126,12.0095,-0.68%
"Jul 24, 2012",12.0287,12.0238,12.0659,12.0117,-0.04%
"Jul 25, 2012",12.0198,12.0274,12.0643,11.99,-0.07%
"Jul 26, 2012",12.1726,12.019,12.1975,11.9985,1.27%
"Jul 27, 2012",12.2165,12.1663,12.2337,12.1496,0.36%
"Jul 30, 2012",12.1834,12.2111,12.2128,12.1511,-0.27%
"Jul 31, 2012",12.1552,12.1817,12.1991,12.1125,-0.23%
"Aug 01, 2012",12.0498,12.1521,12.1664,12.0434,-0.87%
"Aug 02, 2012",12.0315,12.051,12.1626,12.0096,-0.15%
"Aug 03, 2012",12.1311,12.0294,12.1439,12.0204,0.83%
"Aug 06, 2012",12.0973,12.1198,12.1493,12.0544,-0.28%
"Aug 07, 2012",12.1117,12.0981,12.1623,12.0662,0.12%
"Aug 08, 2012",12.1416,12.1122,12.1608,12.0744,0.25%
"Aug 09, 2012",12.1288,12.1419,12.1684,12.1018,-0.11%
"Aug 10, 2012",12.1718,12.1257,12.1802,12.0809,0.35%
"Aug 13, 2012",12.1652,12.1569,12.1933,12.1423,-0.05%
"Aug 14, 2012",12.1613,12.1614,12.1996,12.1533,-0.03%
"Aug 15, 2012",12.1655,12.1575,12.1821,12.1443,0.03%
"Aug 16, 2012",12.2072,12.1627,12.2153,12.1265,0.34%
"Aug 17, 2012",12.1757,12.2035,12.2096,12.154,-0.26%
"Aug 20, 2012",12.1867,12.1738,12.1926,12.1583,0.09%
"Aug 21, 2012",12.2418,12.1855,12.2601,12.1796,0.45%
"Aug 22, 2012",12.316,12.2396,12.3209,12.2276,0.61%
"Aug 23, 2012",12.3018,12.3151,12.3423,12.2957,-0.12%
"Aug 24, 2012",12.2625,12.3012,12.3102,12.2546,-0.32%
"Aug 27, 2012",12.247,12.2653,12.2783,12.2431,-0.13%
"Aug 28, 2012",12.2693,12.2445,12.2844,12.2162,0.18%
"Aug 29, 2012",12.2776,12.2669,12.2993,12.2537,0.07%
"Aug 30, 2012",12.2438,12.2738,12.3131,12.2303,-0.28%
"Aug 31, 2012",12.3063,12.2405,12.3283,12.2332,0.51%
"Sep 03, 2012",12.321,12.3137,12.3332,12.2909,0.12%
"Sep 04, 2012",12.3123,12.3209,12.3405,12.2973,-0.07%
"Sep 05, 2012",12.3361,12.3095,12.3615,12.2728,0.19%
"Sep 06, 2012",12.3584,12.3328,12.368,12.3162,0.18%
"Sep 07, 2012",12.4144,12.3577,12.4373,12.3461,0.45%
"Sep 10, 2012",12.3998,12.4198,12.4244,12.3753,-0.12%
"Sep 11, 2012",12.4614,12.3982,12.4735,12.3928,0.50%
"Sep 12, 2012",12.49,12.4579,12.5101,12.4534,0.23%
"Sep 13, 2012",12.5217,12.4911,12.544,12.4672,0.25%
"Sep 14, 2012",12.5697,12.5216,12.6034,12.5153,0.38%
"Sep 17, 2012",12.5966,12.5813,12.6161,12.5643,0.21%
"Sep 18, 2012",12.5913,12.5939,12.612,12.5725,-0.04%
"Sep 19, 2012",12.5779,12.5917,12.6159,12.5454,-0.11%
"Sep 20, 2012",12.5728,12.5718,12.5889,12.5295,-0.04%
"Sep 21, 2012",12.5844,12.569,12.6452,12.5668,0.09%
"Sep 24, 2012",12.5772,12.5926,12.5983,12.5422,-0.06%
"Sep 25, 2012",12.5531,12.5772,12.614,12.5422,-0.19%
"Sep 26, 2012",12.531,12.5547,12.5692,12.5106,-0.18%
"Sep 27, 2012",12.5896,12.5356,12.5963,12.5306,0.47%
"Sep 28, 2012",12.536,12.5883,12.6187,12.4923,-0.43%
"Oct 01, 2012",12.5086,12.5175,12.543,12.4889,-0.22%
"Oct 02, 2012",12.5107,12.5094,12.554,12.5008,0.02%
"Oct 03, 2012",12.4653,12.5078,12.5184,12.4572,-0.36%
"Oct 04, 2012",12.5602,12.4667,12.5644,12.4638,0.76%
"Oct 05, 2012",12.5071,12.5556,12.5757,12.4959,-0.42%
"Oct 08, 2012",12.42,12.5097,12.5155,12.4164,-0.70%
"Oct 09, 2012",12.4035,12.4182,12.4419,12.3815,-0.13%
"Oct 10, 2012",12.4043,12.3999,12.4303,12.3837,0.01%
"Oct 11, 2012",12.4406,12.402,12.4474,12.3897,0.29%
"Oct 12, 2012",12.4585,12.4371,12.4795,12.4146,0.14%
"Oct 15, 2012",12.4564,12.4576,12.4662,12.4163,-0.02%
"Oct 16, 2012",12.4979,12.4552,12.5046,12.4462,0.33%
"Oct 17, 2012",12.5168,12.4941,12.542,12.4857,0.15%
"Oct 18, 2012",12.434,12.5101,12.5349,12.4304,-0.66%
"Oct 19, 2012",12.4043,12.4342,12.4539,12.3953,-0.24%
"Oct 22, 2012",12.4109,12.4078,12.4417,12.3901,0.05%
"Oct 23, 2012",12.3649,12.4101,12.4199,12.3293,-0.37%
"Oct 24, 2012",12.4312,12.3617,12.4389,12.3476,0.54%
"Oct 25, 2012",12.4941,12.4276,12.5138,12.418,0.51%
"Oct 26, 2012",12.4838,12.4931,12.5106,12.4606,-0.08%
"Oct 29, 2012",12.4278,12.4786,12.482,12.4029,-0.45%
"Oct 30, 2012",12.4572,12.4224,12.469,12.4131,0.24%
"Oct 31, 2012",12.5006,12.4587,12.5087,12.4499,0.35%
"Nov 01, 2012",12.4989,12.5008,12.5368,12.49,-0.01%
"Nov 02, 2012",12.4182,12.4942,12.5053,12.4036,-0.65%
"Nov 05, 2012",12.3816,12.4095,12.4308,12.3651,-0.29%
"Nov 06, 2012",12.4039,12.3816,12.4075,12.3704,0.18%
"Nov 07, 2012",12.3914,12.4005,12.4346,12.3617,-0.10%
"Nov 08, 2012",12.3877,12.3913,12.4062,12.3423,-0.03%
"Nov 09, 2012",12.3239,12.387,12.4164,12.3131,-0.52%
"Nov 12, 2012",12.3085,12.3247,12.3361,12.2928,-0.12%
"Nov 13, 2012",12.3013,12.3045,12.3371,12.2876,-0.06%
"Nov 14, 2012",12.2782,12.2985,12.3263,12.2732,-0.19%
"Nov 15, 2012",12.2954,12.2749,12.3102,12.2664,0.14%
"Nov 16, 2012",12.3163,12.2937,12.3279,12.2733,0.17%
"Nov 19, 2012",12.3315,12.3136,12.3444,12.3097,0.12%
"Nov 20, 2012",12.3415,12.3315,12.3539,12.316,0.08%
"Nov 21, 2012",12.3646,12.3403,12.3685,12.3087,0.19%
"Nov 22, 2012",12.3593,12.3616,12.3861,12.3357,-0.04%
"Nov 23, 2012",12.4238,12.3543,12.4409,12.3398,0.52%
"Nov 26, 2012",12.4214,12.4243,12.4321,12.3936,-0.02%
"Nov 27, 2012",12.4125,12.4201,12.4447,12.4046,-0.07%
"Nov 28, 2012",12.4109,12.4145,12.4214,12.368,-0.01%
"Nov 29, 2012",12.4294,12.4097,12.4377,12.399,0.15%
"Nov 30, 2012",12.4171,12.4299,12.4483,12.3882,-0.10%
"Dec 03, 2012",12.4697,12.4093,12.4906,12.4093,0.42%
"Dec 04, 2012",12.4783,12.4672,12.501,12.464,0.07%
"Dec 05, 2012",12.469,12.474,12.4931,12.461,-0.07%
"Dec 06, 2012",12.4406,12.4697,12.5003,12.4279,-0.23%
"Dec 07, 2012",12.4298,12.4384,12.4484,12.3997,-0.09%
"Dec 10, 2012",12.4574,12.4256,12.475,12.408,0.22%
"Dec 11, 2012",12.486,12.4574,12.4953,12.4511,0.23%
"Dec 12, 2012",12.5109,12.4873,12.5326,12.4711,0.20%
"Dec 13, 2012",12.486,12.5139,12.5188,12.4637,-0.20%
"Dec 14, 2012",12.526,12.4844,12.5384,12.4782,0.32%
"Dec 17, 2012",12.5573,12.5288,12.5692,12.5204,0.25%
"Dec 18, 2012",12.5911,12.5557,12.6088,12.548,0.27%
"Dec 19, 2012",12.5941,12.5938,12.6384,12.5885,0.02%
"Dec 20, 2012",12.6143,12.5907,12.6308,12.5837,0.16%
"Dec 21, 2012",12.5328,12.6154,12.6195,12.5156,-0.65%
"Dec 24, 2012",12.5007,12.52,12.5625,12.4775,-0.26%
"Dec 25, 2012",12.4996,12.4949,12.5137,12.3217,-0.01%
"Dec 26, 2012",12.5042,12.4953,12.5338,12.4823,0.04%
"Dec 27, 2012",12.4825,12.5042,12.5608,12.4515,-0.17%
"Dec 28, 2012",12.5342,12.4785,12.5358,12.4616,0.41%
"Dec 31, 2012",12.5833,12.5376,12.6136,12.5039,0.39%
"Jan 01, 2013",12.5904,12.5821,12.6504,12.58,0.06%
"Jan 02, 2013",12.5981,12.5917,12.6976,12.574,0.06%
"Jan 03, 2013",12.4794,12.5935,12.6002,12.4698,-0.94%
"Jan 04, 2013",12.4536,12.4861,12.4881,12.4081,-0.21%
"Jan 07, 2013",12.4915,12.4572,12.4937,12.416,0.30%
"Jan 08, 2013",12.4446,12.4885,12.5021,12.4231,-0.38%
"Jan 09, 2013",12.4266,12.442,12.4624,12.3948,-0.14%
"Jan 10, 2013",12.5176,12.4215,12.5327,12.4041,0.73%
"Jan 11, 2013",12.4995,12.5244,12.5412,12.4695,-0.14%
"Jan 14, 2013",12.4627,12.5049,12.5248,12.4261,-0.29%
"Jan 15, 2013",12.4534,12.4562,12.4837,12.4273,-0.07%
"Jan 16, 2013",12.4077,12.4517,12.466,12.3823,-0.37%
"Jan 17, 2013",12.404,12.4058,12.4362,12.3683,-0.03%
"Jan 18, 2013",12.3045,12.4027,12.4114,12.2886,-0.80%
"Jan 21, 2013",12.2691,12.2784,12.3231,12.2522,-0.29%
"Jan 22, 2013",12.2775,12.271,12.3153,12.2559,0.07%
"Jan 23, 2013",12.2869,12.2792,12.3228,12.25,0.08%
"Jan 24, 2013",12.2405,12.2828,12.2892,12.2133,-0.38%
"Jan 25, 2013",12.2507,12.2418,12.2739,12.2094,0.08%
"Jan 28, 2013",12.1707,12.2226,12.237,12.1586,-0.65%
"Jan 29, 2013",12.2281,12.1734,12.2393,12.1651,0.47%
"Jan 30, 2013",12.2576,12.2254,12.272,12.1979,0.24%
"Jan 31, 2013",12.298,12.2598,12.3135,12.2331,0.33%
"Feb 01, 2013",12.1804,12.2934,12.3169,12.1744,-0.96%
"Feb 04, 2013",12.2226,12.1639,12.2314,12.1625,0.35%
"Feb 05, 2013",12.1393,12.2211,12.2547,12.1181,-0.68%
"Feb 06, 2013",12.1423,12.1457,12.1581,12.1176,0.02%
"Feb 07, 2013",12.1801,12.1393,12.23,12.1297,0.31%
"Feb 08, 2013",12.2494,12.1811,12.2872,12.1772,0.57%
"Feb 11, 2013",12.1502,12.2504,12.262,12.1363,-0.81%
"Feb 12, 2013",12.1402,12.1426,12.1532,12.0764,-0.08%
"Feb 13, 2013",12.0511,12.1471,12.1678,12.0375,-0.73%
"Feb 14, 2013",12.01,12.0538,12.0562,11.9962,-0.34%
